發生時間,發生地點,死亡受傷人數,車種,經度,緯度
109年11月29日 06時55分00秒,新竹縣竹北市光明一路與文喜街口,死亡1;受傷1,普通重型-機車;行人-人,121.010667,24.831537
109年11月29日 07時48分00秒,新北市蘆洲區新北市蘆洲區永樂街38巷45弄與環堤大道路,死亡1;受傷1,普通重型-機車;自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;計程車-小客車;普通重型-機車;普通重型-機車,121.473735,25.097507
109年11月29日 15時40分59秒,南投縣中寮鄉崁頂村中集路,死亡1;受傷0,農耕用車(或機械)-其他車,120.768593,23.859947
109年11月29日 17時14分00秒,新北市淡水區新北市淡水區北新路1段337號,死亡1;受傷2,自用-小客車;乘客-人;乘客-人,121.466046,25.182357
109年11月29日 18時38分00秒,屏東縣春日鄉圓山路3H75號電線桿前,死亡1;受傷0,普通重型-機車,120.623625,22.424601
109年11月30日 01時22分00秒,臺南市玉井區台3線 371公里500.0公尺處口向路肩,死亡1;受傷0,自用-小客車,120.477616,23.135510
109年11月30日 12時34分52秒,南投縣仁愛鄉奧萬大聯外道路1.5公里處,死亡1;受傷20,遊覽車-大客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人,121.123946,23.961987
109年11月30日 14時11分00秒,彰化縣彰化市縣139線 20公里北側向內側,死亡1;受傷0,普通重型-機車,120.591855,24.041636
109年11月30日 15時58分00秒,臺北市松山區延壽街 / 臺北市松山區塔悠路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,121.569382,25.057422
109年11月30日 17時30分00秒,屏東縣新園鄉臥龍路495-72號前,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,120.447834,22.495002
109年11月30日 22時03分00秒,雲林縣古坑鄉光華路光華橋上,死亡1;受傷0,自用-小客車;普通重型-機車,120.573250,23.605563
109年12月01日 07時01分00秒,新北市瑞芳區新北市瑞芳區臺2線道路78.9公里,死亡1;受傷0,普通重型-機車;營業用-曳引車;自用-小客車,121.842028,25.122113
109年12月01日 07時59分00秒,新北市三峽區新北市三峽區插角產業道路163號,死亡1;受傷0,自用-小客車,121.418152,24.876645
109年12月01日 09時40分05秒,宜蘭縣礁溪鄉林尾路05063號路燈旁,死亡1;受傷0,普通重型-機車;自用-大貨車,121.737137,24.816371
109年12月01日 15時18分14秒,屏東縣里港鄉過江路與忠孝路口,死亡1;受傷0,自用-小客車;普通重型-機車,120.496746,22.783085
109年12月01日 15時28分00秒,桃園市桃園區春日路18號前0.0公尺,死亡1;受傷0,普通重型-機車,121.317764,24.991477
109年12月01日 15時55分00秒,高雄市路竹區東安路36巷社東579路燈號前0.0公尺,死亡1;受傷0,自用-大貨車;行人-人,120.268000,22.870010
109年12月01日 22時20分00秒,臺中市豐原區西湳里三豐路二段 / 臺中市豐原區西湳里豐原大道七段,死亡1;受傷0,普通重型-機車;民營客運-大客車,120.720080,24.263826
109年12月01日 23時17分00秒,南投縣魚池鄉東池村東興巷24之7號旁,死亡1;受傷1,普通重型-機車;乘客-人,120.945630,23.895198
109年12月02日 05時52分00秒,新北市林口區新北市林區文化三路2段41巷與文化三路2段行人穿越道,死亡1;受傷0,自用-小客車;行人-人,121.372480,25.080338
109年12月02日 06時46分00秒,臺中市大雅區中清路3段186號前0.0公尺,死亡1;受傷0,普通重型-機車;腳踏自行車-慢車,120.645738,24.224815
109年12月02日 07時58分02秒,桃園市龍潭區神龍路口 / 桃園市龍潭區新龍路口,死亡1;受傷0,自用-小客車;行人-人,121.213814,24.859426
109年12月02日 09時10分44秒,嘉義縣溪口鄉美北村157線12.5公里旁水溝,死亡1;受傷0,電動輔助自行車-慢車,120.389757,23.597818
109年12月02日 09時13分43秒,嘉義縣大林鎮明華里忠孝路5號旁路口,死亡1;受傷0,自用-小客車;普通重型-機車,120.445143,23.595840
109年12月02日 10時18分00秒,屏東縣佳冬鄉台17線 266公里300.0公尺處口向外側,死亡1;受傷0,自用-小貨車(含客、貨兩用);大型重型1(550C.C.以上)-機車,120.536218,22.422920
109年12月02日 15時40分00秒,臺中市南屯區永定里永春東路 / 臺中市南屯區永定里益文三街,死亡1;受傷1,自用-小客車;大型重型2(250-550C.C.)-機車,120.631279,24.138518
109年12月02日 16時51分00秒,花蓮縣花蓮市花蓮縣政府前道路與無名路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.620760,23.991272
109年12月02日 20時05分00秒,桃園市中壢區中正路4段口 / 桃園市中壢區月眉路1段附近,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車,121.179108,24.989433
109年12月03日 09時21分19秒,臺南市鹽水區橋南里新太路172-20號前0.0公尺,死亡1;受傷0,普通重型-機車,120.269481,23.302016
109年12月03日 09時39分00秒,臺南市安平區永華路2段口 / 臺南市安平區永華十一街口,死亡1;受傷0,普通重型-機車;自用-大貨車,120.162456,22.992063
109年12月03日 17時00分00秒,彰化縣福興鄉秀厝村秀安一街前0.0公尺,死亡1;受傷0,普通重型-機車,120.418312,24.028827
109年12月04日 00時40分19秒,苗栗縣竹南鎮臺61線與天祥街口,死亡1;受傷0,普通重型-機車;營業用-曳引車,120.867431,24.704208
109年12月04日 05時29分00秒,桃園市平鎮區新德街85號前0.0公尺,死亡1;受傷0,電動自行車-慢車;自用-小客車;自用-小客車,121.215889,24.946606
109年12月04日 06時10分56秒,苗栗縣後龍鎮苗8線與南北十一路口,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車,120.792104,24.647600
109年12月04日 06時48分00秒,高雄市甲仙區台20省道61.5公里號前0.0公尺,死亡1;受傷2,租賃車-小客車;自用-小貨車(含客、貨兩用);乘客-人,120.590400,23.082360
109年12月04日 11時09分00秒,屏東縣長治鄉南二高平面道路與復華街口前,死亡1;受傷0,自用-小客車;普通重型-機車,120.708363,23.827927
109年12月04日 15時17分00秒,屏東縣瑪家鄉屏東縣瑪家鄉三和村美園社區1之4號附近(屏37線),死亡1;受傷0,自用-小客車,120.601429,22.697754
109年12月04日 18時25分00秒,高雄市橋頭區甲圍路 / 高雄市橋頭區新莊路保金巷段,死亡1;受傷1,普通重型-機車;普通重型-機車,120.298339,22.743241
109年12月05日 06時10分44秒,新竹縣芎林鄉文衡路152號,死亡1;受傷0,普通重型-機車,121.088452,24.766783
109年12月05日 10時13分59秒,苗栗縣公館鄉館南村254-5號前,死亡1;受傷0,普通重型-機車;普通重型-機車,120.828028,24.493863
109年12月05日 11時31分00秒,花蓮縣秀林鄉台8線 162公里800.0公尺處東側,死亡1;受傷0,大型重型2(250-550C.C.)-機車,121.488827,24.208909
109年12月05日 16時01分00秒,臺中市太平區17529電線桿處(近赤崁頂),死亡1;受傷0,普通重型-機車,120.817507,24.086641
109年12月05日 17時52分00秒,臺南市永康區中央路口 / 臺南市永康區中正南路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.216221,23.022053
109年12月05日 22時50分00秒,高雄市鼓山區昌盛路 / 高雄市鼓山區華榮路,死亡1;受傷1,普通重型-機車;自用-小客車;自用-小客車;乘客-人,120.296366,22.667500
109年12月05日 23時09分00秒,桃園市蘆竹區南竹路3段36號前0.0公尺,死亡1;受傷0,自用-小客車,121.276086,25.033434
109年12月06日 05時42分00秒,桃園市桃園區大興路口 / 桃園市桃園區大德一街附近,死亡1;受傷0,租賃車-小客車;行人-人,121.313114,25.015964
109年12月06日 06時48分30秒,桃園市平鎮區復旦路二段252巷口旁,死亡1;受傷0,普通重型-機車,121.199216,24.945689
109年12月06日 08時32分00秒,高雄市大樹區竹寮路15-22號前0.0公尺前,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.418000,22.658060
109年12月06日 09時36分00秒,臺中市龍井區龍泉里中華路2段280巷3弄96號前0.0公尺,死亡2;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,120.539419,24.203203
109年12月07日 00時32分00秒,屏東縣長治鄉繁華路171號前0.0公尺,死亡1;受傷0,普通重型-機車,120.585393,22.697621
109年12月07日 00時44分00秒,高雄市大寮區河堤路3段606號前0.0公尺,死亡1;受傷0,普通重型-機車,120.423174,22.549651
109年12月07日 07時39分08秒,桃園市桃園區春日路1631號前0.0公尺,死亡1;受傷0,普通重型-機車,121.306039,25.025640
109年12月07日 14時00分00秒,雲林縣土庫鎮大荖里土庫110南20電桿前,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.373169,23.690178
109年12月08日 09時06分00秒,宜蘭縣五結鄉五結中路2段738號前0.0公尺附近,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.793196,24.698855
109年12月08日 09時26分00秒,新北市三峽區新北市三峽區白雞路與福利橋,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,121.391589,24.934242
109年12月08日 09時55分00秒,桃園市平鎮區民族路口 / 桃園市平鎮區廣成街口,死亡1;受傷0,營業用-曳引車;電動自行車-慢車,121.208966,24.956865
109年12月08日 22時05分00秒,臺中市豐原區豐勢路二段 / 臺中市豐原區豐勢路二段,死亡1;受傷1,普通重型-機車;普通重型-機車,120.747561,24.266665
109年12月09日 02時50分00秒,雲林縣莿桐鄉台一丁線道路北側 / 雲林縣莿桐鄉莿桐南路西側,死亡1;受傷4,自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人,120.506573,23.754793
109年12月09日 07時44分00秒,臺中市大里區夏田里環河路一段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.676156,24.085808
109年12月09日 10時27分00秒,雲林縣大埤鄉延平路三段與南生路路口,死亡1;受傷0,自用-曳引車;普通重型-機車,120.470322,23.642991
109年12月09日 12時40分00秒,高雄市旗山區旗南三路262-1號前0.0公尺前,死亡1;受傷0,農耕用車(或機械)-其他車;自用-小客車,120.436500,22.773650
109年12月09日 14時10分33秒,南投縣集集鎮台16線 12公里500.0公尺處西側向外側,死亡1;受傷2,大型重型1(550C.C.以上)-機車;大型重型1(550C.C.以上)-機車;大型重型1(550C.C.以上)-機車;自用-小貨車(含客、貨兩用),120.826576,23.824092
109年12月09日 17時56分10秒,屏東縣里港鄉土庫路與南興路口旁,死亡1;受傷0,營業用-曳引車;普通重型-機車,120.506566,22.816669
109年12月10日 18時14分00秒,臺中市大雅區三和里雅潭路四段89號前0.0公尺,死亡1;受傷1,腳踏自行車-慢車;腳踏自行車-慢車;普通重型-機車;遊覽車-大客車;自用-小客車,120.665885,24.216912
109年12月10日 18時26分00秒,臺中市北屯區大坑里東山路二段 / 臺中市北屯區大坑里東山路二段,死亡1;受傷0,自用-小客車;行人-人,120.747473,24.194803
109年12月11日 06時11分00秒,臺北市士林區忠誠路2段 / 臺北市士林區忠誠路2段,死亡1;受傷0,自用-小客車;行人-人,121.530492,25.109066
109年12月11日 09時13分00秒,桃園市觀音區信義路102號前0.0公尺,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用),121.078772,25.036141
109年12月11日 11時20分00秒,高雄市鳥松區美山路 / 高雄市鳥松區美山路,死亡1;受傷5,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;乘客-人,120.380089,22.641444
109年12月11日 12時48分00秒,臺中市西屯區龍潭里臺灣大道4段5巷前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.630092,24.173144
109年12月11日 12時51分00秒,臺南市下營區紅甲里中庄子46-9號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.273191,23.254860
109年12月11日 14時00分00秒,高雄市楠梓區德民路923號前0.0公尺前,死亡1;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,120.289526,22.720764
109年12月12日 06時09分00秒,臺中市龍井區向上路6段前0.0公尺,死亡1;受傷1,普通重型-機車;普通輕型-機車,120.573006,24.191698
109年12月13日 03時15分00秒,臺中市南區西川里忠明南路482號前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人,120.657241,24.133000
109年12月13日 08時32分00秒,彰化縣竹塘鄉竹元村竹鹿路2-2號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.347620,23.906567
109年12月13日 09時49分00秒,臺北市南港區環東大道207號前0.0公尺,死亡1;受傷0,大型重型1(550C.C.以上)-機車,121.608019,25.059455
109年12月13日 13時43分00秒,宜蘭縣頭城鎮北宜公路60.5K,死亡1;受傷0,大型重型1(550C.C.以上)-機車;自用-小客車,121.793013,24.850744
109年12月13日 14時45分00秒,屏東縣萬丹鄉社上村真武路52號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.471947,22.625662
109年12月13日 16時02分00秒,桃園市蘆竹區草仔崎路440巷69號前0.0公尺附近,死亡1;受傷0,普通重型-機車,121.314141,25.083576
109年12月13日 16時33分17秒,臺南市龍崎區市道182線28.3K處附近(東向),死亡1;受傷0,大型重型1(550C.C.以上)-機車,120.421979,22.936035
109年12月13日 17時05分00秒,臺南市鹽水區歡雅里省道臺19線口 / 臺南市鹽水區歡雅里區道南73-1線口,死亡1;受傷0,普通重型-機車;自用-大貨車,120.243531,23.293287
109年12月13日 23時48分00秒,彰化縣線西鄉頂犁村草豐路 / 彰化縣線西鄉頂犁村中車路,死亡1;受傷1,普通重型-機車;自用-小客車,120.469703,24.125705
109年12月14日 03時57分00秒,彰化縣彰化市福田里彰南路5段359號前0.0公尺,死亡1;受傷0,自用-小客車;自用-小客車;自用-小客車;行人-人;自用-小客車,120.617727,24.063173
109年12月14日 11時28分49秒,桃園市龜山區萬壽路2段255之1號前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車,121.357823,25.001376
109年12月14日 16時56分00秒,臺中市西區安龍里林森路 / 臺中市西區安龍里忠勤街,死亡1;受傷1,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用),120.667340,24.140588
109年12月15日 00時33分00秒,彰化縣和美鎮月眉里北明路72號前0.0公尺附近,死亡1;受傷0,普通重型-機車,120.492167,24.128430
109年12月15日 05時32分00秒,臺中市太平區頭汴里長龍路二段242號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.754564,24.121036
109年12月15日 05時56分00秒,雲林縣斗六市保長路口 / 雲林縣斗六市明德北路口,死亡1;受傷1,普通重型-機車;行人-人,120.529376,23.705522
109年12月15日 07時32分00秒,高雄市大寮區河堤路3段潮寮360燈桿號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.434916,22.582750
