發生時間,發生地點,死亡受傷人數,車種
102年11月10日 12時45分,南投縣國姓鄉國姓村國姓路133線5公里700公尺處西向外側車道,死亡1;受傷1,普通重型-機車;乘客-人
102年11月10日 14時21分,宜蘭縣蘇澳鎮移山路12號台9線166公里500公尺處北向外側車道,死亡1;受傷1,自用-小客車;普通重型-機車;普通重型-機車
102年11月10日 16時30分,臺南市仁德區成功里機場路北向南(大林高幹111左2)(附近),死亡1;受傷0,腳踏自行車-慢車;自用-小客車
102年11月11日 18時04分,屏東縣九如鄉九如路二段164號,死亡1;受傷0,自用-大貨車;腳踏自行車-慢車
102年11月11日 19時55分,嘉義縣朴子市竹圍里台19線84公里900公尺處南向內側車道,死亡1;受傷0,行人-人;自用-小客車
102年11月11日 23時40分,花蓮縣瑞穗鄉富民村中正路富源高幹229號電桿(附近),死亡1;受傷0,普通重型-機車
102年11月12日 02時40分,桃園縣楊梅市紅梅里中山路武營街(口)台1線48公里200公尺處南向外側車道,死亡1;受傷0,自用-小客車;行人-人
102年11月12日 08時55分,彰化縣線西鄉彰化縣線西鄉中正路與中華路口,死亡1;受傷0,普通重型-機車;自用-小貨車
102年11月12日 09時20分,高雄市鳳山區保華路南華一路口,死亡1;受傷0,營業用-半聯結車;腳踏自行車-慢車
102年11月12日 15時30分,臺南市南區機場路(南下第三支路燈)(附近),死亡1;受傷0,普通重型-機車;自用-小貨車
102年11月12日 17時07分,桃園縣中壢市新生路三段300號,死亡1;受傷0,普通重型-機車;普通重型-機車;普通重型-機車
102年11月12日 17時51分,新北市蘆洲區民族路167巷前0.0公尺數口(附近),死亡1;受傷1,普通重型-機車;普通重型-機車
102年11月12日 18時40分,基隆市信義區深澳坑路228-1號,死亡1;受傷1,普通重型-機車;普通重型-機車
102年11月12日 19時43分,臺南市官田區南部里120-8號臺1線300公里900公尺處南向外側車道,死亡1;受傷0,自用-小客車;營業用-曳引車
102年11月12日 20時17分,新竹市香山區西濱快速道路南下86K附近(附近),死亡1;受傷1,行人-人;普通重型-機車
102年11月12日 23時08分,花蓮縣瑞穗鄉溫泉路一段特一號道路(口)台9線270公里600公尺處北向外側車道,死亡1;受傷0,普通重型-機車;營業用-半聯結車
102年11月13日 00時05分,桃園縣龍潭鄉高原村中原路二段46號,死亡1;受傷0,自用-小客車
102年11月13日 02時56分,苗栗縣後龍鎮國道三號126公里200公尺處北向外側路肩車道,死亡1;受傷0,自用-大貨車;自用-小客車;自用-大貨車;其他人-人
102年11月13日 13時13分,臺北市大安區和平東路3段228巷口,死亡1;受傷0,自用-小貨車;行人-人
102年11月13日 14時55分,臺南市新化區北勢里中正路1130號前(附近)臺19甲線33公里600公尺處北向內側車道,死亡1;受傷0,電動自行車-慢車;自用-小貨車
102年11月13日 16時50分,臺中市太平區新光里振福路432號,死亡1;受傷0,普通重型-機車;自用-小客車
102年11月13日 18時30分,苗栗縣頭份鎮國道一號115公里600公尺處北向內側車道,死亡1;受傷1,自用-小客車;自用-小客車
102年11月13日 23時40分,宜蘭縣三星鄉大洲橋上南向北第八支路燈前(附近)宜26線9公里900公尺處北向中外車道,死亡1;受傷0,普通重型-機車
102年11月14日 06時26分,臺北市北投區承德路6段449-5號對面,死亡1;受傷0,普通重型-機車
102年11月14日 09時05分,雲林縣斗六市成功路641巷產業道路(口),死亡1;受傷1,普通重型-機車;營業用-曳引車;普通重型-機車
102年11月14日 17時50分,桃園縣桃園市大興里大業路一段304號M10211412青溪所(附近),死亡1;受傷3,自用-小客車;行人-人;行人-人;行人-人;其他人-人
102年11月14日 21時33分,臺中市梧棲區草湳里臺灣大道路九段450號,死亡1;受傷0,行人-人;自用-小客車
102年11月15日 02時33分,臺中市西屯區永安里都會園路中央燈桿63區0012-06旁(附近),死亡1;受傷0,普通重型-機車
102年11月15日 05時22分,基隆市七堵區國道一號1公里900公尺處南向外側車道,死亡2;受傷0,自用-小客車;自用-小貨車;其他人-人;其他人-人;營業用-半聯結車
102年11月15日 05時50分,彰化縣福興鄉彰化縣福興鄉秀厝村南環路與福三路口,死亡1;受傷0,普通重型-機車;營業用-曳引車
102年11月15日 06時35分,新北市三重區重陽路四段132號前0.0公尺數,死亡1;受傷0,行人-人;自用-小客車
102年11月15日 07時44分,桃園縣龜山鄉萬壽路一段120巷5號S10211175迴龍所(附近),死亡1;受傷0,普通輕型-機車
102年11月15日 18時06分,新北市汐止區大同路一段前0.0公尺數南陽街(口)(往基隆方向)(附近),死亡1;受傷0,自用-小貨車;行人-人
102年11月15日 22時10分,彰化縣田中鎮彰化縣田中鎮大社路3段91巷與大社路3段91巷246弄口,死亡1;受傷0,自用-小客車;普通重型-機車
102年11月16日 06時15分,臺南市柳營區太康里義士路三段121號(附近),死亡1;受傷0,普通輕型-機車;自用-小貨車
102年11月16日 10時20分,臺南市東區中華東路一段凱旋路(口),死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車
102年11月16日 11時18分,新北市淡水區北新路一段140號前0.0公尺數,死亡1;受傷1,普通重型-機車;普通重型-機車
102年11月16日 15時15分,高雄市美濃區新興街26巷新興街26巷口,死亡1;受傷1,自用-小客車;普通重型-機車;普通重型-機車
102年11月16日 16時29分,新北市三峽區溪東路400號前0.0公尺數,死亡1;受傷0,普通重型-機車;行人-人;自用-小貨車
102年11月16日 18時40分,苗栗縣三義鄉西湖村台13線51公里500公尺處南向外側車道,死亡1;受傷0,自用-小客車;行人-人;自用-小客車
102年11月17日 13時23分,新北市坪林區大林里無名路前0.0公尺數魚逮魚堀35之7(附近),死亡1;受傷0,自用-小貨車
102年11月17日 16時45分,新竹縣竹東鎮竹122線27.5K(附近),死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車
102年11月18日 01時51分,新竹市香山區五福路二段707號前10公尺數,死亡1;受傷1,普通重型-機車;普通重型-機車
102年11月18日 08時15分,新竹縣新豐鄉忠孝路中興路(口),死亡1;受傷0,自用-小客車;行人-人
102年11月18日 19時10分,雲林縣土庫鎮奮起里秀潭9之53號前(附近),死亡1;受傷0,自用-小客車;普通重型-機車
102年11月18日 21時42分,臺北市大安區和平東路三段636巷口,死亡1;受傷0,民營公車-大客車;普通重型-機車
102年11月19日 02時20分,高雄市左營區富國路明誠二路口,死亡1;受傷1,自用-小客車;普通重型-機車;自用-小客車;普通重型-機車
102年11月19日 08時50分,嘉義縣民雄鄉金興村惠安街與惠安街35巷口(附近),死亡1;受傷0,普通重型-機車;自用-小客車
102年11月19日 16時31分,新北市中和區員山路198號前0.0公尺數,死亡1;受傷1,普通重型-機車;營業用-大貨車;普通重型-機車
102年11月19日 23時40分,臺南市學甲區中洲里16-20號174線7公里100公尺處東向補助車道,死亡1;受傷0,自用-小貨車;自用-小貨車
102年11月20日 02時12分,彰化縣埤頭鄉彰化縣埤頭鄉斗苑路與東環路口,死亡1;受傷0,營業用-半聯結車;自用-小貨車
102年11月20日 09時18分,彰化縣花壇鄉彰化縣花壇鄉中口村中山路二段與中竹街口,死亡1;受傷0,普通重型-機車;自用-小客車
102年11月20日 15時10分,臺南市歸仁區武東里台39線北上慢車道13.6K處前(附近)臺39線13公里600公尺處北向外側車道,死亡1;受傷1,普通重型-機車;普通重型-機車
102年11月20日 23時48分,臺北市北投區北投路1段北投路1段 中央南路1段,死亡1;受傷1,自用-小貨車;普通重型-機車;普通重型-機車
102年11月21日 05時10分,高雄市楠梓區後昌路宏毅二路南7巷口以北10公尺處,死亡1;受傷0,普通重型-機車
102年11月21日 13時44分,新北市汐止區長青路前0.0公尺數五指幹119號(附近),死亡1;受傷0,腳踏自行車-慢車
102年11月21日 16時50分,高雄市三民區九如三路中庸街口,死亡1;受傷0,自用-小客車;普通重型-機車
102年11月22日 05時15分,臺中市大里區大里里爽文路436之2號,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
102年11月22日 10時50分,彰化縣員林鎮縣141線2公里900公尺處南向外側車道彰化縣員林鎮溝皂里30米外環道路與員集路2段口,死亡1;受傷0,營業用-半聯結車;腳踏自行車-慢車
102年11月22日 16時06分,臺東縣台東市中華路2段618巷104號以西20公尺處(附近),死亡1;受傷2,自用-小客車;行人-人;行人-人
102年11月22日 20時39分,雲林縣西螺鎮東興里於44線道路東興11號路燈桿前(附近),死亡1;受傷0,自用-小客車;普通重型-機車;自用-小貨車
102年11月22日 22時30分,彰化縣福興鄉彰化縣福興鄉廈粘村管厝街與秀安一街口,死亡1;受傷0,普通重型-機車;自用-小客車
102年11月23日 05時40分,臺南市麻豆區巷口里興國路19號,死亡1;受傷0,行人-人;自用-小貨車
102年11月23日 07時50分,基隆市中山區中華路中山二路(口),死亡1;受傷1,自用-小客車;行人-人;行人-人
102年11月23日 09時10分,臺中市大甲區順天里中華街五福街(口),死亡1;受傷1,普通輕型-機車;自用-小客車;普通輕型-機車
102年11月23日 10時48分,新北市八里區中山路一段前0.0公尺數中華路(口),死亡1;受傷1,營業用-大貨車;普通輕型-機車;普通輕型-機車
102年11月23日 13時53分,新北市新莊區思源路前0.0公尺數長青街(口),死亡1;受傷0,自用-曳引車;普通重型-機車
102年11月23日 18時05分,雲林縣四湖鄉崙北村延平北路(溪崙16北14電桿)(附近),死亡1;受傷0,自用-小客車;行人-人
102年11月23日 19時10分,雲林縣土庫鎮東平里龍岩分線橋(雲101公路5.5公里處)(附近),死亡1;受傷0,普通輕型-機車
102年11月23日 20時15分,高雄市左營區翠華路2186號以南40公尺處,死亡1;受傷1,普通輕型-機車;普通輕型-機車
102年11月23日 20時30分,屏東縣高樹鄉鹽樹村公平路台22線32公里400公尺處東向外側車道,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
102年11月23日 23時35分,臺東縣台東市連航路(日光橋)(附近),死亡1;受傷1,普通重型-機車;普通重型-機車
102年11月24日 01時10分,雲林縣虎尾鎮廉使里光復路虎中39電桿附近(附近),死亡1;受傷1,普通重型-機車;自用-小客車;普通重型-機車
102年11月24日 01時54分,臺南市仁德區大甲里中正西路683號旁(附近),死亡1;受傷0,普通重型-機車
102年11月24日 05時50分,苗栗縣銅鑼鄉竹森村路燈編號2鄰8號前(附近)128線14公里4公尺處西向內側車道,死亡1;受傷1,普通重型-機車;自用-小客車;普通重型-機車
102年11月24日 10時25分,屏東縣萬丹鄉水仙村堤防路與興化&#24269;路口(附近),死亡1;受傷0,普通重型-機車;自用-大貨車
102年11月24日 12時10分,高雄市大樹區統嶺路旗楠三路口以南150公尺處,死亡1;受傷0,腳踏自行車-慢車
102年11月24日 14時30分,苗栗縣苑裡鎮社苓里14鄰虎尾寮橋旁(田中6路與田中2路路口)(附近),死亡1;受傷1,自用-小客車;普通輕型-機車;自用-小客車
102年11月24日 14時37分,新北市新店區新烏路一段46巷前0.0公尺數口(附近),死亡1;受傷1,自用大客車-大客車;普通重型-機車;普通重型-機車
102年11月25日 03時00分,臺南市安南區安明路一段台17縣173公里處(附近),死亡1;受傷0,普通重型-機車;遊覽車-大客車
102年11月25日 04時15分,臺南市永康區永二街245巷52弄北上高速公路便道(附近),死亡1;受傷0,普通重型-機車;自用-小客車
102年11月25日 08時10分,高雄市鳳山區博愛路中山東路口,死亡1;受傷0,自用-大貨車;普通重型-機車
102年11月25日 11時15分,基隆市仁愛區仁一路299號,死亡1;受傷0,自用-小貨車;普通輕型-機車
102年11月25日 16時05分,高雄市橋頭區成功路公園路口,死亡1;受傷0,普通重型-機車;自用-小貨車;普通重型-機車
102年11月26日 06時25分,臺中市霧峰區萬豐里中正路224號（萬豐國小前）(附近),死亡1;受傷0,行人-人;自用-小貨車
102年11月26日 07時10分,新北市三峽區介壽路三段144號前0.0公尺數,死亡1;受傷0,自用-大貨車;普通重型-機車
102年11月26日 15時15分,高雄市橋頭區典昌路26號前,死亡2;受傷1,自用-小客車;普通重型-機車;自用-小客車
102年11月26日 18時00分,臺北市中山區南京東路復興北路(口)南京東路 復興北路,死亡1;受傷0,自用-小客車;民營公車-大客車;行人-人
102年11月26日 22時29分,新北市土城區青雲路307巷前0.0公尺數口對向車道(往明(附近),死亡1;受傷0,民營公車-大客車;行人-人
102年11月27日 05時25分,高雄市旗山區延平二路兩界巷口,死亡1;受傷0,行人-人;營業用-大貨車
102年11月27日 17時45分,臺北市士林區仰德大道3段221巷,死亡1;受傷2,普通重型-機車;行人-人;普通重型-機車
102年11月27日 18時10分,新竹縣關西鎮暗潭高幹31E2281CB07號電線桿前(附近)118線27公里0公尺處東向外側車道,死亡1;受傷0,自用-小客車;其他人-人
102年11月27日 21時46分,新北市泰山區明志路三段前0.0公尺數漢口街(口),死亡1;受傷0,自用-小客車;普通重型-機車
102年11月27日 22時20分,臺南市永康區永康里永大路二段永平街(口),死亡1;受傷1,普通重型-機車;普通重型-機車
102年11月28日 00時36分,臺南市後壁區南91線01公里200公尺處北向外側車道,死亡1;受傷1,自用-小客車;自用-小客車
102年11月28日 07時56分,宜蘭縣冬山鄉進偉路冬山鄉路燈23011支處(附近),死亡1;受傷0,普通重型-機車;自用-小客車
102年11月28日 08時20分,高雄市鳳山區南華一路臨海路口,死亡1;受傷0,自用-半聯結車;普通重型-機車
102年11月28日 09時18分,臺東縣關山鎮台9線337公里400公尺處南向中外車道,死亡1;受傷0,普通重型-機車;自用-小客車
