發生時間,發生地點,死亡受傷人數,車種
104年08月14日 22時20分00秒,雲林縣斗六市榮譽路 / 雲林縣斗六市引善路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年08月15日 05時12分00秒,嘉義縣中埔鄉和美村中山路五段655號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車
104年08月15日 07時02分00秒,新北市板橋區大觀路3段45號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年08月15日 10時41分00秒,臺東縣台東市知本路二段196號前0.0公尺,死亡1;受傷0,自用-小客車;自用-小客車
104年08月15日 12時50分00秒,南投縣埔里鎮中山一路前0.0公尺,死亡1;受傷0,普通重型-機車
104年08月15日 17時50分00秒,臺東縣關山鎮新福里和平路 / 臺東縣關山鎮新福里平等路,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
104年08月15日 18時50分00秒,新竹縣竹北市中華路281號前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
104年08月16日 03時20分00秒,新北市板橋區大同街22號前0.0公尺,死亡1;受傷0,計程車-小客車;行人-人
104年08月16日 06時50分00秒,臺東縣長濱鄉台11 88公里700.0公尺處南向快,死亡1;受傷2,普通重型-機車;自用-小客車;乘客-人;乘客-人
104年08月16日 11時17分00秒,桃園市龍潭區大平里龍源路前0.0公尺,死亡1;受傷0,大型重型1(550C.C.以上)-機車
104年08月16日 12時27分00秒,雲林縣莿桐鄉產業道路前0.0公尺,死亡1;受傷0,普通重型-機車
104年08月17日 09時29分00秒,宜蘭縣三星鄉上將路三段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
104年08月17日 21時20分00秒,高雄市鳳山區中山東路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);自用-小客車;自用-小客車
104年08月17日 21時27分00秒,臺南市麻豆區新生南路與民權路口,死亡1;受傷0,租賃車-小客車;腳踏自行車-慢車
104年08月18日 07時28分00秒,屏東縣屏東市大連里大連路30巷前0.0公尺,死亡1;受傷0,行人-人;自用-小客車
104年08月18日 10時30分00秒,花蓮縣富里鄉安通16-2號前,死亡2;受傷0,自用-小客車;自用-小貨車(含客、貨兩用);租賃車-小客車;乘客-人
104年08月18日 13時20分00秒,臺南市新營區太北里太子路1-60號前0.0公尺,死亡1;受傷0,自用-小客車
104年08月18日 15時02分00秒,屏東縣高樹鄉田子村蕉場路前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
104年08月19日 14時50分00秒,新竹縣新埔鎮寶石里文德路二段171號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年08月20日 00時02分00秒,臺中市太平區太平里永豐路 / 臺中市太平區太平里永豐路,死亡1;受傷0,普通重型-機車;普通重型-機車
104年08月20日 02時00分00秒,雲林縣古坑鄉台3 260公里南向路肩路樹,死亡1;受傷0,自用-小客車
104年08月20日 04時24分00秒,臺中市西區民龍里民權路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
104年08月20日 07時00分00秒,臺中市烏日區南里里溪南路三段503巷前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
104年08月20日 07時20分00秒,雲林縣麥寮鄉三盛村仁德西路一段 / 雲林縣麥寮鄉三盛村仁德西路一段,死亡1;受傷1,自用-大貨車;普通重型-機車;乘客-人;乘客-人
104年08月20日 11時20分00秒,高雄市燕巢區高鐵總廠路 / 高雄市燕巢區無名路口,死亡1;受傷0,普通重型-機車;自用-小客車
104年08月20日 21時30分00秒,臺南市安平區中華西路 / 臺南市安平區永華路,死亡1;受傷0,自用-小客車;普通重型-機車
104年08月21日 11時00分00秒,彰化縣溪州鄉下田路前0.0公尺,死亡1;受傷0,普通重型-機車
104年08月21日 15時17分00秒,雲林縣斗六市明德北路二段 / 雲林縣斗六市長春路,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
104年08月21日 16時01分00秒,臺南市麻豆區171線與南61線口,死亡1;受傷1,普通重型-機車;普通輕型-機車
104年08月21日 19時35分00秒,新竹縣湖口鄉八德路一段 / 新竹縣湖口鄉德美路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年08月22日 00時16分00秒,彰化縣福興鄉沿海路4段前0.0公尺,死亡1;受傷4,租賃車-小客車;乘客-人;乘客-人;乘客-人;乘客-人
104年08月22日 03時55分00秒,高雄市三民區自立一路前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
104年08月22日 07時30分00秒,臺南市北門區台電溪北高幹61左9,死亡1;受傷0,普通重型-機車
104年08月22日 07時54分00秒,嘉義縣民雄鄉中樂村文化路前0.0公尺,死亡1;受傷0,普通重型-機車
104年08月22日 08時00分00秒,新竹縣竹北市竹北市中正西路與國盛街口,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
104年08月22日 10時08分00秒,嘉義縣番路鄉公田村阿里山公路前0.0公尺,死亡1;受傷1,普通重型-機車;遊覽車-大客車;乘客-人
104年08月22日 12時25分00秒,基隆市信義區孝東路前0.0公尺,死亡1;受傷0,普通重型-機車
104年08月22日 17時25分00秒,高雄市岡山區頂潭路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年08月23日 04時45分00秒,高雄市前金區中華三路前0.0公尺,死亡1;受傷1,自用-小客車;行人-人;租賃車-小客車
104年08月23日 14時20分00秒,澎湖縣西嶼鄉小門橋墩往北50公處,死亡1;受傷0,普通重型-機車
104年08月23日 21時40分00秒,高雄市鳳山區大明路 / 高雄市鳳山區新富路口,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用)
104年08月24日 15時51分00秒,南投縣鹿谷鄉瑞田農路  路口,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車
104年08月24日 18時02分00秒,苗栗縣三灣鄉苗17線與苗17-2線路口,死亡1;受傷0,自用-小客車;普通重型-機車
104年08月25日 13時48分00秒,桃園市大溪區復興路前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);乘客-人
104年08月25日 15時59分00秒,彰化縣社頭鄉,死亡1;受傷0,普通重型-機車;營業用-小貨車(含客、貨兩用)
104年08月25日 16時16分00秒,臺南市北門區臺17線與南10線路口,死亡1;受傷1,自用-小客車;乘客-人
104年08月25日 17時00分00秒,高雄市林園區沿海路2段 / 高雄市林園區鳳林路1段,死亡1;受傷1,普通重型-機車;行人-人
104年08月25日 17時50分00秒,高雄市大寮區正氣路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車;普通重型-機車
104年08月25日 23時20分00秒,彰化縣永靖鄉永興路2段前0.0公尺,死亡1;受傷0,普通重型-機車
104年08月26日 00時50分00秒,宜蘭縣蘇澳鎮隘丁里海山東路360號前0.0公尺,死亡1;受傷1,自用-小客車;乘客-人
104年08月26日 11時13分00秒,嘉義縣大林鎮西林里中山路237號前0.0公尺,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用)
104年08月26日 19時20分00秒,臺北市中山區中山北路 / 臺北市中山區民權東路,死亡1;受傷0,自用-小客車;行人-人
104年08月26日 21時42分00秒,臺中市梧棲區安仁里臺灣大道九段 / 臺中市梧棲區安仁里臨港路四段,死亡1;受傷0,營業用-曳引車;自用-小貨車(含客、貨兩用)
104年08月26日 23時59分00秒,新北市石碇區國道5號 4公里400.0公尺處北向交通島,死亡1;受傷0,自用-小客車
104年08月27日 02時57分00秒,臺北市北投區,死亡1;受傷1,普通重型-機車;計程車-小客車
104年08月27日 03時10分00秒,雲林縣虎尾鎮145乙縣道(惠北43)電桿旁路口,死亡1;受傷1,普通重型-機車;乘客-人
104年08月27日 04時58分00秒,基隆市中正區中正路 / 基隆市中正區中船路,死亡1;受傷0,普通重型-機車;營業用-曳引車
104年08月27日 08時50分00秒,臺南市東山區?溪高幹169左9號電桿,死亡1;受傷1,普通重型-機車;乘客-人
104年08月27日 13時38分00秒,桃園市觀音區國道1號 68公里600.0公尺處北向中線,死亡1;受傷2,自用-小客車;自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);乘客-人;乘客-人
104年08月27日 15時16分00秒,屏東縣恆春鎮南光路段(墾4-1道路23.5公里),死亡1;受傷15,遊覽車-大客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
104年08月27日 20時00分00秒,雲林縣西螺鎮廣興路與產業道路口,死亡1;受傷0,營業用-曳引車;普通重型-機車
104年08月27日 20時03分00秒,嘉義縣太保市北港路二段與北港路二段105巷路口,死亡1;受傷0,普通重型-機車;自用-小客車
104年08月28日 06時25分00秒,屏東縣枋寮鄉枋寮鄉台一線與太源路口北上車道,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年08月28日 08時00分00秒,雲林縣西螺鎮市場北路210號東側路口,死亡1;受傷1,自用-小客車;自用-小客車
104年08月28日 09時08分00秒,新竹縣湖口鄉,死亡1;受傷0,腳踏自行車-慢車;火車-其他車
104年08月28日 10時15分00秒,桃園市觀音區草漯里忠孝路 / 桃園市觀音區草漯里忠孝路,死亡1;受傷1,普通重型-機車;普通重型-機車
104年08月28日 11時35分00秒,高雄市左營區高鐵路 / 高雄市左營區重和路口,死亡1;受傷0,自用-小客車;行人-人
104年08月28日 15時05分00秒,臺東縣長濱鄉台11 91公里200.0公尺處南向外側,死亡1;受傷4,自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人
104年08月28日 16時38分00秒,臺中市后里區公館里三豐路481-5號前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
104年08月28日 18時10分00秒,南投縣名間鄉員集路30號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車
104年08月28日 20時00分00秒,臺中市龍井區南四路(036燈桿處)路旁,死亡1;受傷0,營業用-曳引車;普通重型-機車
104年08月28日 22時16分00秒,臺南市新市區,死亡1;受傷0,普通重型-機車;火車-其他車
104年08月29日 00時07分00秒,臺南市歸仁區崙頂里成功路二段250號前0.0公尺,死亡1;受傷0,普通重型-機車
104年08月30日 08時30分00秒,苗栗縣竹南鎮公義里公義路 / 苗栗縣竹南鎮公義里香山中二高聯絡道,死亡1;受傷1,普通重型-機車;自用-小客車
104年08月30日 10時23分00秒,臺南市七股區台17線公路與南24線路口,死亡2;受傷3,自用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人
104年08月31日 08時05分00秒,新竹市香山區國道3號 103公里800.0公尺處北向內側,死亡1;受傷0,自用-小客車;自用-小客車;自用-小客車;租賃車-小客車;其他人-人
104年08月31日 08時20分00秒,彰化縣二林鎮原厝路 / 彰化縣二林鎮再發路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年08月31日 11時05分00秒,高雄市前鎮區一心一路前0.0公尺,死亡1;受傷0,普通重型-機車;腳踏自行車-慢車
104年08月31日 19時16分00秒,嘉義市東區文化路前0.0公尺,死亡1;受傷0,營業用-大貨車;腳踏自行車-慢車
104年08月31日 22時55分00秒,宜蘭縣壯圍鄉壯濱路五段3號(南下車道80公尺),死亡2;受傷0,自用-小客車;乘客-人
104年08月31日 23時16分00秒,雲林縣土庫鎮145線高鐵橋下(奮起里010電桿旁),死亡1;受傷0,普通重型-機車
104年09月01日 11時55分00秒,臺中市北屯區部子里和順路 / 臺中市北屯區部子里軍福七路,死亡1;受傷2,普通重型-機車;自用-小客車;乘客-人
104年09月01日 13時00分00秒,雲林縣斗南鎮虎尾溪橋(北端)(新光所),死亡1;受傷0,自用-小客車;普通重型-機車
104年09月01日 14時15分00秒,高雄市小港區東林路 / 高雄市小港區金鋁街口,死亡1;受傷0,營業用-曳引車;普通重型-機車
104年09月01日 15時06分00秒,桃園市桃園區青溪里春日路326號前0.0公尺,死亡1;受傷0,普通重型-機車;民營客運-大客車;其他人-人;其他人-人
104年09月02日 04時30分00秒,臺南市下營區61-4號,死亡1;受傷0,普通重型-機車
104年09月02日 05時08分00秒,雲林縣西螺鎮新興路漢光36號電桿前,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
104年09月02日 09時40分00秒,臺東縣東河鄉隆昌村花東海岸公路前0.0公尺,死亡1;受傷0,普通重型-機車
104年09月02日 16時00分00秒,嘉義縣中埔鄉台18 25公里400.0公尺處西向外側,死亡1;受傷0,遊覽車-大客車;普通重型-機車
104年09月02日 18時35分00秒,桃園市楊梅區上湖里楊湖路三段336號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
104年09月03日 00時45分00秒,南投縣仁愛鄉台14 72公里550.0公尺處西向外側,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年09月03日 15時10分00秒,臺南市龍崎區182線22.3K處,死亡1;受傷0,大型重型1(550C.C.以上)-機車
104年09月03日 20時05分00秒,彰化縣社頭鄉山腳路2段 / 彰化縣社頭鄉社石路,死亡1;受傷0,自用-小客車;普通重型-機車
104年09月04日 02時58分00秒,臺中市太平區聖和里長龍路一段271號前0.0公尺,死亡1;受傷0,普通重型-機車
104年09月04日 05時25分00秒,臺南市山上區臺20 19公里700.0公尺處東向外側,死亡1;受傷0,自用-小客車
104年09月04日 10時56分00秒,屏東縣潮州鎮 / 屏東縣潮州鎮建基路,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
104年09月04日 16時48分00秒,彰化縣竹塘鄉產業道路前0.0公尺,死亡1;受傷0,普通重型-機車
104年09月05日 09時05分00秒,新北市瑞芳區臺2線道路前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
104年09月05日 10時53分00秒,新竹市東區公道五路前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
104年09月05日 12時36分00秒,臺中市梧棲區大庄里中央路一段666-28號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
104年09月05日 16時32分00秒,桃園市新屋區永興里東興路二段 / 桃園市新屋區永興里文化路三段,死亡1;受傷2,自用-小貨車(含客、貨兩用);大型重型1(550C.C.以上)-機車;乘客-人
104年09月05日 20時20分00秒,苗栗縣南庄鄉東江44號苗21線,死亡1;受傷1,普通重型-機車;行人-人
104年09月06日 04時24分00秒,新竹縣竹東鎮公道五路往竹美路,死亡1;受傷1,普通重型-機車;普通重型-機車
104年09月06日 06時15分00秒,高雄市鳳山區國泰路1段 / 高雄市鳳山區鳳頂路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
104年09月06日 06時43分00秒,屏東縣竹田鄉萬壽路前0.0公尺,死亡1;受傷0,自用-小客車
104年09月06日 15時40分00秒,臺南市新市區富中街與富安三街口,死亡1;受傷0,普通輕型-機車;自用-小客車
104年09月06日 19時00分00秒,基隆市中正區北寧路6-11號前0.0公尺,死亡1;受傷2,行人-人;普通重型-機車;自用-小客車;乘客-人
104年09月07日 06時45分00秒,嘉義縣水上鄉振鍵公司旁產業道路路口,死亡1;受傷0,普通輕型-機車;自用-小客車
