發生時間,發生地點,死亡受傷人數,車種
106年02月21日 20時09分00秒,新北市板橋區三民路2段153巷前0.0公尺,死亡1;受傷1,普通重型-機車;大型重型1(550C.C.以上)-機車
106年02月21日 23時06分00秒,新北市石門區台二線道路前0.0公尺,死亡1;受傷1,普通重型-機車;大型重型2(250-550C.C.)-機車
106年02月21日 23時08分00秒,臺南市東區裕農路320號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
106年02月21日 23時20分00秒,新北市土城區國道3號 40公里700.0公尺處北向外側,死亡1;受傷0,自用-小貨車(含客、貨兩用);營業用-半聯結車
106年02月22日 05時30分00秒,新北市三重區重新路2段99號前0.0公尺,死亡1;受傷1,普通重型-機車;其他慢車-慢車;自用-小客車
106年02月22日 10時40分00秒,基隆市暖暖區國安路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
106年02月23日 00時50分00秒,金門縣金沙鎮榮湖畔3764號路燈桿前路段,死亡1;受傷0,普通重型-機車
106年02月23日 10時28分00秒,高雄市永安區保安路68號前0.0公尺,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
106年02月23日 10時50分00秒,花蓮縣秀林鄉富世所,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年02月23日 16時28分00秒,彰化縣北斗鎮斗苑路2段前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
106年02月23日 18時15分00秒,桃園市八德區福興里建興路65號前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
106年02月23日 20時12分00秒,雲林縣崙背鄉156 7公里西向外側,死亡1;受傷0,普通重型-機車
106年02月24日 04時20分00秒,臺南市仁德區成功里二仁路二段前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
106年02月24日 18時40分00秒,嘉義縣竹崎鄉嘉113線永順橋南端50公尺附近,死亡1;受傷1,普通重型-機車;乘客-人
106年02月24日 19時20分00秒,嘉義縣中埔鄉和美村阿里山公路 / 嘉義縣中埔鄉和美村富和路,死亡1;受傷1,普通重型-機車;普通重型-機車
106年02月25日 05時13分00秒,高雄市岡山區岡燕路500號前0.0公尺,死亡1;受傷0,自用-小客車;自用-小客車
106年02月25日 09時52分00秒,彰化縣田中鎮公館路 / 彰化縣田中鎮同安路,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車
106年02月25日 13時27分00秒,彰化縣福興鄉外埔巷前0.0公尺,死亡1;受傷0,普通重型-機車
106年02月25日 18時10分00秒,花蓮縣玉里鎮花71 1公里300.0公尺處南向中內,死亡1;受傷1,普通重型-機車;行人-人
106年02月25日 18時30分00秒,桃園市大園區大園里中正東路 / 桃園市大園區大園里中正三街,死亡1;受傷3,自用-小客車;普通重型-機車;乘客-人;乘客-人
106年02月25日 20時20分00秒,屏東縣萬丹鄉社皮路三段與土庫路口,死亡1;受傷1,普通重型-機車;乘客-人;普通重型-機車;乘客-人
106年02月26日 05時58分00秒,臺北市士林區至善路1段138巷前0.0公尺,死亡1;受傷0,普通重型-機車;遊覽車-大客車
106年02月26日 19時33分00秒,雲林縣口湖鄉台61 255公里200.0公尺處北向內側,死亡1;受傷0,腳踏自行車-慢車;自用-小客車;自用-小客車
106年02月26日 20時12分00秒,雲林縣西螺鎮廣福里中山路67號前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
106年02月26日 21時10分00秒,花蓮縣玉里鎮(大禹所轄區),死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
106年02月27日 11時05分00秒,嘉義縣番路鄉草山村台三線公路前0.0公尺,死亡1;受傷0,普通重型-機車
106年02月27日 14時08分00秒,高雄市路竹區中山南路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
106年02月27日 17時28分00秒,桃園市中壢區中豐北路 / 桃園市中壢區大圳路,死亡1;受傷0,普通重型-機車;自用-小客車
106年02月27日 18時10分00秒,屏東縣萬丹鄉萬新路與崙頂路口,死亡1;受傷1,自用-小客車;腳踏自行車-慢車
106年02月27日 22時58分00秒,南投縣南投市成功三路216號前0.0公尺,死亡1;受傷0,自用-小客車
106年02月28日 10時25分00秒,彰化縣埔心鄉新館路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年02月28日 19時06分00秒,屏東縣潮州鎮蓬萊里公園路 / 屏東縣潮州鎮蓬萊里信義路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
106年02月28日 23時48分00秒,高雄市鳥松區松埔路前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車
106年03月01日 02時40分00秒,臺東縣台東市中華路一段 / 臺東縣台東市桂林北路,死亡1;受傷2,自用-小客車;自用-小客車;乘客-人
106年03月01日 09時14分00秒,臺中市西區民生里民權路 / 臺中市西區民生里自由路,死亡1;受傷0,民營客運-大客車;普通輕型-機車;自用-小貨車(含客、貨兩用)
106年03月02日 04時37分00秒,嘉義縣義竹鄉172 10公里100.0公尺處南向外側,死亡1;受傷1,大型重型1(550C.C.以上)-機車;乘客-人
106年03月02日 06時00分00秒,臺南市七股區176線公路3.2公里處,死亡1;受傷0,自用-大貨車;腳踏自行車-慢車
106年03月03日 07時35分00秒,新竹縣湖口鄉國道1號 82公里200.0公尺處南向外側,死亡1;受傷0,營業用-大貨車;自用-小貨車(含客、貨兩用);遊覽車-大客車;自用-小客車
106年03月03日 08時12分00秒,嘉義縣朴子市平和里文明路 / 嘉義縣朴子市平和里平和路,死亡1;受傷0,普通輕型-機車;自用-小貨車(含客、貨兩用)
106年03月04日 08時30分00秒,花蓮縣富里鄉(竹田所轄區),死亡1;受傷0,普通重型-機車;遊覽車-大客車
106年03月04日 12時15分00秒,彰化縣秀水鄉長安巷 / 彰化縣秀水鄉安東巷,死亡1;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人
106年03月04日 18時00分00秒,新北市蘆洲區永樂街38巷71號前0.0公尺,死亡1;受傷1,自用-小客車;行人-人;其他人-人
106年03月05日 11時34分00秒,花蓮縣鳳林鎮信義路 / 花蓮縣鳳林鎮仁盛路,死亡1;受傷0,自用-小客車;普通重型-機車;乘客-人;乘客-人
106年03月05日 13時46分00秒,臺南市楠西區臺3 363公里南向一般,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年03月05日 14時43分00秒,南投縣信義鄉台21 111公里300.0公尺處北向外側,死亡1;受傷0,大型重型1(550C.C.以上)-機車
106年03月05日 16時10分00秒,臺南市白河區172甲線2.8公里處(白後高幹61電桿),死亡1;受傷0,普通重型-機車;自用-小客車
106年03月05日 16時12分00秒,高雄市湖內區長壽路前0.0公尺,死亡1;受傷0,普通重型-機車;計程車-小客車
106年03月06日 05時53分00秒,臺北市大安區仁愛路4段前0.0公尺,死亡1;受傷0,計程車-小客車;行人-人
106年03月06日 09時24分00秒,新竹市東區寶山路277號前0.0公尺,死亡1;受傷0,自用-小客車
106年03月06日 13時25分00秒,嘉義市西區世賢路1段 / 嘉義市西區竹圍四路,死亡1;受傷0,自用-小客車;普通重型-機車
106年03月06日 18時41分00秒,新北市新莊區中正路855巷前0.0公尺,死亡1;受傷8,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;乘客-人;行人-人
106年03月07日 12時40分00秒,高雄市小港區南星路前0.0公尺,死亡1;受傷0,營業用-半聯結車
106年03月07日 12時51分00秒,新竹縣竹北市博愛街、中和街,死亡1;受傷0,自用-大貨車;普通重型-機車
106年03月07日 14時05分00秒,花蓮縣秀林鄉崇德村崇德派出所以北約200公尺處,死亡1;受傷1,普通重型-機車;乘客-人
106年03月07日 14時12分00秒,嘉義縣中埔鄉和睦村富裕路前0.0公尺,死亡1;受傷0,自用-小客車
106年03月07日 14時19分00秒,新北市板橋區板城路271號前0.0公尺,死亡1;受傷1,普通重型-機車;營業用-曳引車;乘客-人
106年03月07日 18時28分00秒,臺中市龍井區國道3號 184公里400.0公尺處南向內側,死亡1;受傷0,自用-小客車;自用-小貨車(含客、貨兩用);營業用-曳引車
106年03月07日 18時33分00秒,新竹市香山區牛埔東路382號前0.0公尺,死亡1;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
106年03月07日 22時05分00秒,高雄市鳳山區鳳林路前0.0公尺,死亡1;受傷4,普通重型-機車;自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
106年03月08日 02時35分00秒,臺北市萬華區萬大路前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車
106年03月08日 09時45分00秒,高雄市大寮區鳳林二路802號前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
106年03月08日 09時48分00秒,屏東縣枋寮鄉台17 272公里500.0公尺處南向內快,死亡1;受傷1,普通輕型-機車;自用-小貨車(含客、貨兩用);乘客-人
106年03月08日 18時32分00秒,宜蘭縣宜蘭市校舍路 / 宜蘭縣宜蘭市林森路,死亡1;受傷0,民營客運-大客車;行人-人
106年03月08日 18時42分00秒,臺北市內湖區安康路前0.0公尺,死亡1;受傷0,租賃車-小客車;普通重型-機車;自用-小客車;自用-小客車
106年03月09日 08時35分00秒,雲林縣古坑鄉台三線與石牛溪防汛道路路口,死亡1;受傷1,自用-小貨車(含客、貨兩用);營業用-曳引車;乘客-人
106年03月09日 10時30分00秒,高雄市楠梓區高楠公路1003巷燈桿0號前0.0公尺,死亡1;受傷0,營業用-曳引車;普通重型-機車
106年03月09日 14時02分00秒,新北市土城區金城路3段180號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年03月09日 17時12分00秒,雲林縣虎尾鎮科園路與大隆路口,死亡1;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
106年03月10日 10時34分00秒,新北市汐止區福德一路前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
106年03月10日 20時23分00秒,新竹縣新埔鎮文山路亞東段597號前,死亡1;受傷0,行人-人;自用-小客車
106年03月10日 22時16分00秒,新北市萬里區臺二線道路前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人
106年03月12日 16時08分00秒,高雄市左營區天祥二路前0.0公尺,死亡1;受傷0,民營公車-大客車;普通輕型-機車
106年03月12日 19時26分00秒,彰化縣北斗鎮斗中路 / 彰化縣北斗鎮斗中路,死亡1;受傷1,營業用-大貨車;大型重型2(250-550C.C.)-機車;乘客-人
106年03月13日 12時42分00秒,花蓮縣鳳林鎮台9 245公里700.0公尺處南向外側,死亡2;受傷1,自用-大貨車;普通重型-機車;乘客-人;乘客-人
106年03月13日 19時02分00秒,臺中市霧峰區五福里中投東路二段前0.0公尺,死亡1;受傷0,拖車(架)-其他車;普通重型-機車
106年03月14日 12時30分00秒,臺北市中正區和平西路2段前0.0公尺,死亡1;受傷0,計程車-小客車;普通重型-機車
106年03月14日 13時03分00秒,桃園市八德區中華路600號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
106年03月14日 16時30分00秒,臺南市七股區南25線與南30線路口,死亡1;受傷0,普通重型-機車;自用-小客車
106年03月15日 12時50分00秒,臺南市北門區臺17線145.8公里南向車道,死亡1;受傷0,普通重型-機車;自用-小客車
106年03月16日 13時42分00秒,臺南市仁德區中正路三段323號前0.0公尺,死亡1;受傷0,普通重型-機車
106年03月16日 23時09分00秒,屏東縣潮州鎮三城路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
106年03月17日 19時10分00秒,屏東縣內埔鄉光明路與昌宏路口,死亡1;受傷1,普通重型-機車;行人-人
106年03月17日 21時24分00秒,基隆市中山區中山四路1之1號前0.0公尺,死亡1;受傷0,行人-人;營業用-曳引車
106年03月18日 02時11分00秒,臺中市中區公園里光復路 / 臺中市中區公園里自由路,死亡1;受傷0,計程車-小客車;行人-人
106年03月18日 06時37分00秒,臺南市下營區營前里中興南路282號前0.0公尺,死亡1;受傷0,自用-小客車
106年03月18日 10時00分00秒,臺南市新化區北勢里中正路1083號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
106年03月18日 10時15分00秒,新竹縣湖口鄉榮光路263號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用)
106年03月18日 14時44分00秒,雲林縣水林鄉順興村順興路10-3號前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
106年03月19日 06時13分00秒,臺北市中山區錦西街前0.0公尺,死亡1;受傷0,計程車-小客車;行人-人
106年03月19日 12時20分00秒,南投縣國姓鄉台14 41公里300.0公尺處西向外側,死亡2;受傷0,自用-小客車;乘客-人
106年03月19日 22時23分00秒,臺中市潭子區頭家東里中山路一段390號前0.0公尺,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用)
106年03月20日 07時11分00秒,雲林縣元長鄉下寮村東興路190號旁路口,死亡1;受傷0,普通重型-機車;自用-小客車
106年03月20日 09時20分00秒,臺中市大甲區岷山里金華西路61號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-大貨車
106年03月21日 07時21分00秒,宜蘭縣蘇澳鎮馬賽路一段36巷前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年03月21日 11時58分00秒,臺北市大安區愛國東路210巷前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
106年03月21日 12時28分00秒,高雄市燕巢區高鐵總廠路前0.0公尺,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人
106年03月21日 12時47分00秒,彰化縣溪湖鎮東環路 / 彰化縣溪湖鎮西環路,死亡1;受傷0,營業用-半聯結車;腳踏自行車-慢車
106年03月21日 17時59分00秒,南投縣仁愛鄉台14甲 13公里北向爬坡,死亡1;受傷0,普通重型-機車;自用-小客車
106年03月21日 18時59分00秒,新竹市香山區中華路五段 / 新竹市香山區富禮街,死亡1;受傷1,普通重型-機車;行人-人
106年03月21日 23時55分00秒,屏東縣長治鄉中興、下厝街口,死亡1;受傷0,普通重型-機車
106年03月22日 05時23分00秒,臺南市關廟區埤頭里關新路一段657號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
106年03月22日 07時30分00秒,新竹縣湖口鄉新興路392號前,死亡1;受傷2,普通重型-機車;行人-人;普通重型-機車
106年03月22日 11時44分00秒,高雄市鼓山區馬卡道路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年03月22日 14時50分00秒,屏東縣萬丹鄉寶田路與寶田路535巷口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
106年03月22日 16時00分00秒,桃園市八德區永豐里永豐路600號前0.0公尺,死亡1;受傷0,行人-人;自用-大貨車
106年03月22日 18時30分00秒,彰化縣和美鎮東平路前0.0公尺,死亡1;受傷0,普通重型-機車
106年03月22日 19時38分00秒,桃園市中壢區五權里民族路二段238號前0.0公尺,死亡1;受傷2,民營公車-大客車;行人-人;行人-人;其他人-人
106年03月23日 07時21分00秒,彰化縣大村鄉慶安路前0.0公尺,死亡1;受傷0,普通輕型-機車;自用-小客車
