發生時間,發生地點,死亡受傷人數,車種
105年02月10日 10時06分00秒,臺南市安南區長和路一段 / 臺南市安南區環館路,死亡1;受傷0,普通重型-機車
105年02月10日 15時18分00秒,基隆市仁愛區仁二路126號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車
105年02月10日 17時27分00秒,嘉義縣中埔鄉富收村富裕路288號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車
105年02月10日 21時10分00秒,臺東縣大武鄉台9 442公里南向內側,死亡1;受傷0,普通重型-機車;自用-小客車
105年02月11日 04時29分00秒,高雄市鳳山區鳳頂路前0.0公尺,死亡1;受傷0,自用-小客車
105年02月11日 15時18分00秒,臺南市學甲區南1線頭港高幹23號電線桿旁,死亡1;受傷0,普通重型-機車
105年02月11日 17時13分00秒,屏東縣潮州鎮光春路 / 屏東縣潮州鎮民安路,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
105年02月11日 19時28分00秒,南投縣魚池鄉魚池村魚池街772號前0.0公尺,死亡1;受傷0,行人-人;民營客運-大客車;自用-小客車
105年02月12日 02時50分00秒,新北市五股區新五路2段前0.0公尺,死亡1;受傷2,普通重型-機車;計程車-小客車;乘客-人
105年02月12日 06時16分00秒,嘉義縣水上鄉國道1號272公里嘉義系統台82線入口處槽化線內,死亡1;受傷0,自用-小客車
105年02月12日 07時40分00秒,臺南市柳營區光福里柳營路一段336巷前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;普通重型-機車
105年02月12日 15時35分00秒,雲林縣台西鄉臺西村民族路29號前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車
105年02月12日 16時42分00秒,彰化縣芳苑鄉路平路 / 彰化縣芳苑鄉產業道路,死亡1;受傷0,自用-小貨車(含客、貨兩用);大型重型1(550C.C.以上)-機車
105年02月12日 18時20分00秒,雲林縣斗南鎮石溪里四維路327號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
105年02月12日 21時05分00秒,高雄市鳳山區中山東路前0.0公尺,死亡1;受傷1,計程車-小客車;普通重型-機車;乘客-人
105年02月12日 22時29分00秒,臺南市學甲區174 10公里西向外側,死亡1;受傷0,自用-小客車
105年02月13日 04時20分00秒,臺南市新營區民榮里公園路二段前0.0公尺,死亡1;受傷0,普通重型-機車
105年02月13日 12時53分00秒,屏東縣萬丹鄉萬順路一段與泉興路口,死亡1;受傷1,普通重型-機車;自用-小客車
105年02月13日 14時47分00秒,臺東縣卑南鄉台9 364公里900.0公尺處南向車道,死亡2;受傷0,自用-小客車;乘客-人
105年02月14日 00時13分00秒,桃園市楊梅區瑞溪里中山北路二段265巷38號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
105年02月14日 05時24分00秒,彰化縣福興鄉南環路前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;營業用-曳引車
105年02月14日 06時58分00秒,臺南市後壁區南90 500.0公尺處東向外側,死亡1;受傷1,行人-人;普通重型-機車
105年02月16日 15時00分00秒,臺東縣長濱鄉台11 96公里700.0公尺處北向中線,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
105年02月16日 16時53分00秒,臺中市西屯區惠來里惠來路 / 臺中市西屯區惠來里市政北七路,死亡1;受傷0,自用-小客車;普通重型-機車
105年02月16日 23時48分00秒,新竹縣竹北市縣政九路、福興路,死亡1;受傷0,自用-小客車;大型重型2(250-550C.C.)-機車
105年02月17日 01時05分00秒,嘉義市西區友愛路 / 嘉義市西區興雅路,死亡1;受傷1,自用-小客車;行人-人
105年02月17日 03時45分00秒,嘉義縣水上鄉台一線277.8KM處南向機車道,死亡1;受傷0,普通重型-機車
105年02月17日 10時45分00秒,苗栗縣苗栗市台13 32公里300.0公尺處南向中線,死亡1;受傷2,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人
105年02月17日 14時23分00秒,臺南市柳營區人和里雙和路659號前0.0公尺,死亡1;受傷0,拼裝車-其他車;營業用-半聯結車
105年02月17日 15時21分00秒,桃園市龜山區東萬壽路60號前0.0公尺,死亡1;受傷1,營業用-曳引車;普通重型-機車;乘客-人
105年02月18日 04時10分00秒,桃園市桃園區玉山街184巷22號前0.0公尺,死亡1;受傷0,普通重型-機車
105年02月18日 18時10分00秒,臺南市麻豆區安東里安業47之2號前,死亡1;受傷0,遊覽車-大客車;腳踏自行車-慢車
105年02月18日 22時35分00秒,南投縣名間鄉名松路一段588號前0.0公尺,死亡1;受傷0,自用-小客車;自用-小客車
105年02月19日 12時30分00秒,高雄市三民區國道1號 363公里北向交流道,死亡1;受傷0,營業用-半聯結車
105年02月19日 16時30分00秒,桃園市八德區豐吉路 / 桃園市八德區豐田六路,死亡1;受傷1,普通重型-機車;自用-大貨車;乘客-人
105年02月20日 14時04分00秒,高雄市桃源區高中里南橫路前0.0公尺,死亡1;受傷0,自用-大貨車;行人-人
105年02月21日 02時10分00秒,臺南市東區東寧路 / 臺南市東區東寧路,死亡1;受傷1,普通重型-機車;普通重型-機車
105年02月21日 02時45分00秒,新北市鶯歌區堤外道路前0.0公尺,死亡2;受傷0,普通重型-機車;普通重型-機車;普通重型-機車
105年02月21日 14時16分00秒,桃園市八德區大強里東勇街459號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-全聯結車;自用-小客車
105年02月21日 17時18分00秒,宜蘭縣蘇澳鎮台9線110.5K處往南,死亡1;受傷3,營業用-半聯結車;自用-小客車;乘客-人;乘客-人;乘客-人
105年02月22日 07時47分00秒,高雄市旗山區花旗二路前0.0公尺,死亡3;受傷0,普通重型-機車;乘客-人;乘客-人
105年02月22日 17時20分00秒,臺中市大甲區奉化里經國路888號前0.0公尺,死亡1;受傷0,普通輕型-機車;普通重型-機車;營業用-曳引車
105年02月22日 20時22分00秒,彰化縣社頭鄉中山路3段前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
105年02月22日 21時00分00秒,臺南市安南區公學路五段前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
105年02月22日 21時30分00秒,彰化縣彰化市彰水路前0.0公尺,死亡1;受傷0,營業用-曳引車;普通重型-機車
105年02月22日 21時31分00秒,臺北市大安區辛亥路2段前0.0公尺,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
105年02月23日 08時40分00秒,嘉義縣民雄鄉大學路二段1995號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
105年02月23日 20時40分00秒,高雄市小港區中山四路31號號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
105年02月24日 04時30分00秒,雲林縣斗南鎮明昌路與中昌路路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年02月24日 13時21分00秒,桃園市八德區廣德里新興路前0.0公尺,死亡2;受傷0,自用-小客車;乘客-人
105年02月24日 16時05分00秒,彰化縣埔心鄉員鹿路4段 / 彰化縣埔心鄉興霖路,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
105年02月24日 20時53分00秒,臺中市太平區德隆里光德路300巷前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年02月25日 08時34分00秒,臺北市士林區延平北路5段83巷前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車
105年02月25日 10時55分00秒,臺南市學甲區自強路與和平路口,死亡1;受傷0,普通重型-機車;電動自行車-慢車
105年02月25日 18時15分00秒,屏東縣屏東市太平里勝利路62號前0.0公尺,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車
105年02月25日 20時29分00秒,苗栗縣苗栗市﹝台13線與苗29線路口﹞,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
105年02月26日 04時20分00秒,南投縣埔里鎮國道6號 30公里600.0公尺處東向外側,死亡2;受傷1,自用-小客車;營業用-半聯結車;乘客-人
105年02月26日 07時40分00秒,高雄市路竹區國昌路189巷263弄315號前0.0公尺,死亡1;受傷0,營業用-曳引車;普通重型-機車
105年02月26日 09時20分00秒,臺南市歸仁區中正北路171號前0.0公尺,死亡1;受傷0,普通重型-機車;行人-人
105年02月26日 11時33分00秒,高雄市橋頭區甲典路前0.0公尺,死亡1;受傷2,計程車-小客車;自用-小貨車(含客、貨兩用);乘客-人
105年02月26日 12時00分00秒,嘉義縣中埔鄉富收村富和路60號前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車
105年02月26日 16時50分00秒,新北市泰山區泰林路2段前0.0公尺,死亡1;受傷2,計程車-小客車;普通重型-機車;普通重型-機車;民營公車-大客車;乘客-人
105年02月26日 22時24分00秒,新北市汐止區大同路2段前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
105年02月27日 09時15分00秒,臺南市後壁區臺一線道(南下)279.9公里(省中高幹248)電桿處,死亡1;受傷0,普通重型-機車
105年02月27日 13時35分00秒,高雄市橋頭區橋南路青埔高號前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);腳踏自行車-慢車;腳踏自行車-慢車
105年02月27日 15時12分00秒,雲林縣西螺鎮中興里延平路630巷前0.0公尺,死亡1;受傷0,營業用-大貨車;腳踏自行車-慢車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人
105年02月27日 18時34分00秒,新北市土城區擺接堡路前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車
105年02月27日 23時38分00秒,臺南市永康區永大陸橋上,死亡1;受傷4,自用-小客車;自用-小客車;自用-小客車;乘客-人;乘客-人
105年02月28日 05時28分00秒,彰化縣埔心鄉中正路1段前0.0公尺,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車
105年02月28日 06時21分00秒,雲林縣虎尾鎮國道1號 236公里300.0公尺處南向中線,死亡1;受傷1,自用-小客車;自用-小客車;營業用-半聯結車;自用-小客車;乘客-人
105年02月28日 07時40分00秒,苗栗縣大湖鄉台3 134公里4.0公尺處北向路邊水溝,死亡1;受傷0,普通重型-機車
105年02月28日 08時30分00秒,新竹縣湖口鄉國道1號 83公里南向外側,死亡1;受傷3,民營客運-大客車;自用-小客車;自用-小客車;民營客運-大客車;乘客-人
105年02月28日 08時54分00秒,桃園市大溪區復興路一段 / 桃園市大溪區復興路一段,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年02月28日 12時21分00秒,臺南市歸仁區七甲里大德路前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車
105年02月28日 14時41分00秒,苗栗縣頭份市正興路99號,死亡1;受傷0,自用-小客車
105年02月28日 19時25分00秒,屏東縣東港鎮 / 屏東縣東港鎮興和路,死亡1;受傷0,普通重型-機車;腳踏自行車-慢車
105年02月28日 21時05分00秒,臺中市西屯區西墩里環中路 / 臺中市西屯區西墩里青海路,死亡1;受傷0,租賃車-小客車;普通重型-機車
105年02月29日 06時50分00秒,臺中市西區公民里林森路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年02月29日 10時40分00秒,高雄市田寮區國道3號 375公里200.0公尺處南向中線,死亡1;受傷1,營業用-半聯結車;自用-小客車;乘客-人
105年02月29日 20時12分00秒,桃園市蘆竹區蘆竹街 / 桃園市蘆竹區蘆竹街,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車;自用-小客車
105年03月01日 05時50分00秒,臺東縣台東市興安路一段與永安街182巷口,死亡1;受傷1,計程車-小客車;普通重型-機車;乘客-人
105年03月01日 07時30分00秒,臺南市七股區17-36號前北上車道,死亡1;受傷0,普通重型-機車;自用-小客車
105年03月01日 11時25分00秒,臺南市中西區金華路四段17號前0.0公尺,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用)
105年03月02日 00時15分00秒,苗栗縣銅鑼鄉國道1號 142公里北向中線,死亡1;受傷1,營業用-大貨車;營業用-曳引車;自用-小貨車(含客、貨兩用);乘客-人
105年03月02日 09時39分00秒,臺北市北投區中央北路4段前0.0公尺,死亡1;受傷0,遊覽車-大客車;普通重型-機車
105年03月02日 10時00分00秒,南投縣草屯鎮富寮里博愛路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
105年03月02日 16時00分00秒,宜蘭縣南澳鄉台9 129公里800.0公尺處北向中外,死亡2;受傷28,自用-大貨車;遊覽車-大客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
105年03月02日 16時45分00秒,雲林縣台西鄉(仁愛台17線路口),死亡1;受傷0,自用-小客車;普通重型-機車
105年03月02日 18時20分00秒,嘉義縣番路鄉台3 323公里100.0公尺處北向外側,死亡1;受傷0,營業用-大貨車
105年03月02日 19時55分00秒,宜蘭縣三星鄉大隱十二路三星284電桿旁水溝裡,死亡1;受傷0,普通重型-機車
105年03月04日 05時52分00秒,宜蘭縣頭城鎮青雲路三段前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
105年03月04日 07時30分00秒,高雄市鳳山區五甲三路205號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
105年03月04日 09時10分00秒,南投縣南投市千秋路前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
105年03月04日 15時44分00秒,高雄市旗山區富林街前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
105年03月04日 18時21分00秒,屏東縣竹田鄉台一線與忠義路38巷口,死亡1;受傷1,自用-小貨車(含客、貨兩用);自用-小客車
105年03月04日 19時02分00秒,花蓮縣吉安鄉北昌村中央路三段547號前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人
105年03月05日 00時38分00秒,新北市金山區環金路462號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
105年03月05日 03時22分00秒,彰化縣員林市中山路1段前0.0公尺,死亡1;受傷0,自用-小客車;其他慢車-慢車
105年03月05日 05時34分00秒,新北市永和區中山路1段前0.0公尺,死亡1;受傷1,普通重型-機車;計程車-小客車;乘客-人
105年03月05日 05時40分00秒,新北市新店區中正路280巷前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
105年03月05日 07時45分00秒,臺南市永康區中正北路308號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車;營業用-曳引車;乘客-人
105年03月05日 08時36分00秒,臺南市關廟區長裕街136號前,死亡1;受傷0,普通重型-機車
105年03月05日 11時40分00秒,臺南市新市區新港社大道與南134線路口,死亡1;受傷0,自用-小貨車(含客、貨兩用)
105年03月05日 17時35分00秒,屏東縣長治鄉中興路305號旁5號燈桿,死亡1;受傷1,普通重型-機車;乘客-人
105年03月06日 01時18分00秒,新竹縣湖口鄉台61 62公里北向中外,死亡1;受傷0,大型重型2(250-550C.C.)-機車
